[VAMS][2018-05-03 14:46:24,024] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 16:39:55,208] INFO | tempb:� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(150)
[VAMS][2018-05-03 16:39:55,209] INFO | num 13 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(152)
[VAMS][2018-05-03 16:39:55,209] INFO | Thread=========》 数据异常Index: 1, Size: 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(261)
[VAMS][2018-05-03 16:39:56,210] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(130)
[VAMS][2018-05-03 16:39:58,211] INFO | tempb:� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(150)
[VAMS][2018-05-03 16:39:58,212] INFO | num 14 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(152)
[VAMS][2018-05-03 16:39:58,212] INFO | Thread=========》 数据异常Index: 1, Size: 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(261)
[VAMS][2018-05-03 16:39:59,213] INFO | Thread=========》 0 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(130)
[VAMS][2018-05-03 16:40:01,213] INFO | tempb: | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(150)
[VAMS][2018-05-03 16:40:01,214] INFO | Thread=========》 数据异常0 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(261)
[VAMS][2018-05-03 16:40:02,214] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(130)
[VAMS][2018-05-03 16:40:04,216] INFO | tempb:� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(150)
[VAMS][2018-05-03 16:40:04,217] INFO | num 16 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(152)
[VAMS][2018-05-03 16:40:04,217] INFO | Thread=========》 数据异常Index: 1, Size: 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(261)
[VAMS][2018-05-03 16:40:05,218] INFO | Thread=========》 0 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(130)
[VAMS][2018-05-03 16:40:07,219] INFO | tempb: | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(150)
[VAMS][2018-05-03 16:40:07,219] INFO | Thread=========》 数据异常0 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(261)
[VAMS][2018-05-03 16:40:08,220] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(130)
[VAMS][2018-05-03 16:40:10,222] INFO | tempb:� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(150)
[VAMS][2018-05-03 16:40:10,222] INFO | num 18 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(152)
[VAMS][2018-05-03 16:40:10,222] INFO | Thread=========》 数据异常Index: 1, Size: 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(261)
[VAMS][2018-05-03 16:40:11,222] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(130)
[VAMS][2018-05-03 16:40:13,222] INFO | tempb:� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(150)
[VAMS][2018-05-03 16:40:13,222] INFO | num 19 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(152)
[VAMS][2018-05-03 16:40:13,223] INFO | Thread=========》 数据异常Index: 1, Size: 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(261)
[VAMS][2018-05-03 16:40:14,224] INFO | Thread=========》 0 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(130)
[VAMS][2018-05-03 16:40:16,224] INFO | tempb: | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(150)
[VAMS][2018-05-03 16:40:16,224] INFO | Thread=========》 数据异常0 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(261)
[VAMS][2018-05-03 16:40:26,223] INFO | Thread=========》 323 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(130)
[VAMS][2018-05-03 16:40:28,237] INFO | tempb:286{"Request":"Islogin","Root":"{\"User_ID\":1,\"User_Name\":null,\"CUser_HuaName\":null,\"CUser_PWD\":null,\"Token\":null,\"LoginType\":0,\"StrErr\":\"29ac2566e3078e87e3097d3822e50d7\"}","Parameter":null,"Token":"02a9ccd8707048e6a88e723d62802fcf","Querycount":0,"Number":null,"Type":null}�27token|201805031640260625510� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(150)
[VAMS][2018-05-03 16:40:28,238] INFO | Thread=========》 《================开始解码================》 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(170)
[VAMS][2018-05-03 16:40:28,239] INFO | command 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(173)
[VAMS][2018-05-03 16:40:28,240] INFO | Thread=========》   command [1] str_length[3] lenlen[286] | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(179)
[VAMS][2018-05-03 16:40:28,242] INFO | tempb1:{"Request":"Islogin","Root":{"User_ID":1,"User_Name":null,"CUser_HuaName":null,"CUser_PWD":null,"Token":null,"LoginType":0,"StrErr":"29ac2566e3078e87e3097d3822e50d7"},"Parameter":null,"Token":"02a9ccd8707048e6a88e723d62802fcf","Querycount":0,"Number":null,"Type":null} | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(212)
[VAMS][2018-05-03 16:40:28,310] INFO | json Request[Islogin]  Root[com.huir.entity.User@7bae8763]  Parameter[null]  Token[02a9ccd8707048e6a88e723d62802fcf]  Querycount[0]  Number[null]  Typenull] | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(215)
[VAMS][2018-05-03 16:40:28,310] INFO | Thread=========》   mgs {"Request":"Islogin","Root":"{"User_ID":1,"User_Name":null,"CUser_HuaName":null,"CUser_PWD":null,"Token":null,"LoginType":0,"StrErr":"29ac2566e3078e87e3097d3822e50d7"}","Parameter":null,"Token":"02a9ccd8707048e6a88e723d62802fcf","Querycount":0,"Number":null,"Type":null} | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(216)
[VAMS][2018-05-03 16:40:29,310] INFO | Thread=========》 粘包了...实际读到的数据就只有[291] 读到的字节数组长度为 [323] | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(221)
[VAMS][2018-05-03 16:40:30,312] INFO | tempb:�27token|201805031640260625510� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(150)
[VAMS][2018-05-03 16:40:30,313] INFO | Thread=========》 《================开始解码================》 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(170)
[VAMS][2018-05-03 16:40:31,314] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(130)
[VAMS][2018-05-03 16:40:33,315] INFO | tempb:� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(150)
[VAMS][2018-05-03 16:40:33,316] INFO | num 2 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(152)
[VAMS][2018-05-03 16:40:33,404] INFO | 33 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(157)
[VAMS][2018-05-03 16:40:35,404] INFO | Thread=========》 《====读到心跳包====》 � | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(160)
[VAMS][2018-05-03 16:40:36,405] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(130)
[VAMS][2018-05-03 16:40:38,406] INFO | tempb:� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(150)
[VAMS][2018-05-03 16:40:38,406] INFO | num 3 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(152)
[VAMS][2018-05-03 16:40:38,407] INFO | 38 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(157)
[VAMS][2018-05-03 16:40:40,409] INFO | Thread=========》 《====读到心跳包====》 � | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(160)
[VAMS][2018-05-03 16:40:41,409] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(130)
[VAMS][2018-05-03 16:48:30,751] INFO | Thread=========》 323 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(130)
[VAMS][2018-05-03 16:48:32,766] INFO | tempb:286{"Request":"Islogin","Root":"{\"User_ID\":1,\"User_Name\":null,\"CUser_HuaName\":null,\"CUser_PWD\":null,\"Token\":null,\"LoginType\":0,\"StrErr\":\"29ac2566e3078e87e3097d3822e50d7\"}","Parameter":null,"Token":"a2ce5787c9fd4103a6d4aeb0ac15e59e","Querycount":0,"Number":null,"Type":null}�27token|201805031648305969463� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(150)
[VAMS][2018-05-03 16:48:32,767] INFO | Thread=========》 《================开始解码================》 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(170)
[VAMS][2018-05-03 16:48:32,768] INFO | command 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(173)
[VAMS][2018-05-03 16:48:32,769] INFO | Thread=========》   command [1] str_length[3] lenlen[286] | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(179)
[VAMS][2018-05-03 16:48:32,771] INFO | tempb1:{"Request":"Islogin","Root":{"User_ID":1,"User_Name":null,"CUser_HuaName":null,"CUser_PWD":null,"Token":null,"LoginType":0,"StrErr":"29ac2566e3078e87e3097d3822e50d7"},"Parameter":null,"Token":"a2ce5787c9fd4103a6d4aeb0ac15e59e","Querycount":0,"Number":null,"Type":null} | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(212)
[VAMS][2018-05-03 16:48:32,854] INFO | json Request[Islogin]  Root[com.huir.entity.User@e18ff04]  Parameter[null]  Token[a2ce5787c9fd4103a6d4aeb0ac15e59e]  Querycount[0]  Number[null]  Typenull] | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(214)
[VAMS][2018-05-03 16:48:32,855] INFO | Thread=========》   mgs {"Request":"Islogin","Root":"{"User_ID":1,"User_Name":null,"CUser_HuaName":null,"CUser_PWD":null,"Token":null,"LoginType":0,"StrErr":"29ac2566e3078e87e3097d3822e50d7"}","Parameter":null,"Token":"a2ce5787c9fd4103a6d4aeb0ac15e59e","Querycount":0,"Number":null,"Type":null} | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(215)
[VAMS][2018-05-03 16:48:33,855] INFO | Thread=========》 粘包了...实际读到的数据就只有[291] 读到的字节数组长度为 [323] | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(220)
[VAMS][2018-05-03 16:48:34,855] INFO | tempb:�27token|201805031648305969463� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(150)
[VAMS][2018-05-03 16:48:34,856] INFO | Thread=========》 《================开始解码================》 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(170)
[VAMS][2018-05-03 16:48:35,856] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(130)
[VAMS][2018-05-03 16:48:37,857] INFO | tempb:� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(150)
[VAMS][2018-05-03 16:48:37,858] INFO | num 2 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(152)
[VAMS][2018-05-03 16:48:37,957] INFO | 秒数:37 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(157)
[VAMS][2018-05-03 16:48:39,957] INFO | Thread=========》 《====读到心跳包====》 � | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(160)
[VAMS][2018-05-03 16:48:40,958] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(130)
[VAMS][2018-05-03 16:48:42,959] INFO | tempb:� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(150)
[VAMS][2018-05-03 16:48:42,959] INFO | num 3 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(152)
[VAMS][2018-05-03 16:48:42,960] INFO | 秒数:42 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(157)
[VAMS][2018-05-03 16:48:44,961] INFO | Thread=========》 《====读到心跳包====》 � | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(160)
[VAMS][2018-05-03 16:48:45,962] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(130)
[VAMS][2018-05-03 16:48:47,963] INFO | tempb:� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(150)
[VAMS][2018-05-03 16:48:47,963] INFO | num 4 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(152)
[VAMS][2018-05-03 16:48:47,964] INFO | 秒数:47 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(157)
[VAMS][2018-05-03 16:48:49,965] INFO | Thread=========》 《====读到心跳包====》 � | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(160)
[VAMS][2018-05-03 16:48:50,966] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(130)
[VAMS][2018-05-03 16:48:52,967] INFO | tempb:� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(150)
[VAMS][2018-05-03 16:48:52,967] INFO | num 5 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(152)
[VAMS][2018-05-03 16:48:52,968] INFO | 秒数:52 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(157)
[VAMS][2018-05-03 16:48:54,968] INFO | Thread=========》 《====读到心跳包====》 � | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(160)
[VAMS][2018-05-03 16:48:55,969] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(130)
[VAMS][2018-05-03 16:48:57,970] INFO | tempb:� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(150)
[VAMS][2018-05-03 16:48:57,970] INFO | num 6 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(152)
[VAMS][2018-05-03 16:48:57,971] INFO | 秒数:57 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(157)
[VAMS][2018-05-03 16:48:59,972] INFO | Thread=========》 《====读到心跳包====》 � | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(160)
[VAMS][2018-05-03 16:49:00,973] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(130)
[VAMS][2018-05-03 16:49:02,974] INFO | tempb:� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(150)
[VAMS][2018-05-03 16:49:02,975] INFO | num 7 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(152)
[VAMS][2018-05-03 16:49:02,975] INFO | 秒数:2 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(157)
[VAMS][2018-05-03 16:49:04,976] INFO | Thread=========》 《====读到心跳包====》 � | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(160)
[VAMS][2018-05-03 16:49:05,977] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(130)
[VAMS][2018-05-03 16:49:07,979] INFO | tempb:� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(150)
[VAMS][2018-05-03 16:49:07,980] INFO | num 8 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(152)
[VAMS][2018-05-03 16:49:07,980] INFO | 秒数:7 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(157)
[VAMS][2018-05-03 16:49:09,981] INFO | Thread=========》 《====读到心跳包====》 � | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(160)
[VAMS][2018-05-03 16:49:10,982] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(130)
[VAMS][2018-05-03 16:49:12,983] INFO | tempb:� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(150)
[VAMS][2018-05-03 16:49:12,984] INFO | num 9 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(152)
[VAMS][2018-05-03 16:49:12,984] INFO | 秒数:12 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(157)
[VAMS][2018-05-03 16:49:14,985] INFO | Thread=========》 《====读到心跳包====》 � | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(160)
[VAMS][2018-05-03 16:55:35,375] INFO | Thread=========》 322 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(131)
[VAMS][2018-05-03 16:55:37,389] INFO | tempb:286{"Request":"Islogin","Root":"{\"User_ID\":1,\"User_Name\":null,\"CUser_HuaName\":null,\"CUser_PWD\":null,\"Token\":null,\"LoginType\":0,\"StrErr\":\"29ac2566e3078e87e3097d3822e50d7\"}","Parameter":null,"Token":"387cb0c7e75644bdbc6da486d1aa0a4e","Querycount":0,"Number":null,"Type":null}�27token|201805031655352206894 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(151)
[VAMS][2018-05-03 16:55:37,390] INFO | Thread=========》 《================开始解码================》 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(196)
[VAMS][2018-05-03 16:55:37,391] INFO | command 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(199)
[VAMS][2018-05-03 16:55:37,392] INFO | Thread=========》   command [1] str_length[3] lenlen[286] | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(205)
[VAMS][2018-05-03 16:55:37,394] INFO | tempb1:{"Request":"Islogin","Root":{"User_ID":1,"User_Name":null,"CUser_HuaName":null,"CUser_PWD":null,"Token":null,"LoginType":0,"StrErr":"29ac2566e3078e87e3097d3822e50d7"},"Parameter":null,"Token":"387cb0c7e75644bdbc6da486d1aa0a4e","Querycount":0,"Number":null,"Type":null} | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(238)
[VAMS][2018-05-03 16:55:37,462] INFO | json Request[Islogin]  Root[com.huir.entity.User@372f3eda]  Parameter[null]  Token[387cb0c7e75644bdbc6da486d1aa0a4e]  Querycount[0]  Number[null]  Typenull] | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(241)
[VAMS][2018-05-03 16:55:37,462] INFO | Thread=========》   mgs {"Request":"Islogin","Root":"{"User_ID":1,"User_Name":null,"CUser_HuaName":null,"CUser_PWD":null,"Token":null,"LoginType":0,"StrErr":"29ac2566e3078e87e3097d3822e50d7"}","Parameter":null,"Token":"387cb0c7e75644bdbc6da486d1aa0a4e","Querycount":0,"Number":null,"Type":null} | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(242)
[VAMS][2018-05-03 16:55:38,462] INFO | Thread=========》 粘包了...实际读到的数据就只有[291] 读到的字节数组长度为 [322] | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(247)
[VAMS][2018-05-03 16:55:39,463] INFO | tempb:�27token|201805031655352206894 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(151)
[VAMS][2018-05-03 16:55:39,463] INFO | Thread=========》 《================开始解码================》 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(196)
[VAMS][2018-05-03 16:55:40,463] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(131)
[VAMS][2018-05-03 16:55:42,464] INFO | tempb:� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(151)
[VAMS][2018-05-03 16:55:42,465] INFO | num 2 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(153)
[VAMS][2018-05-03 16:55:42,559] INFO | Thread=========》 数据异常Index: 1, Size: 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(262)
[VAMS][2018-05-03 16:55:43,559] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(131)
[VAMS][2018-05-03 16:55:45,560] INFO | tempb:� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(151)
[VAMS][2018-05-03 16:55:45,561] INFO | num 3 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(153)
[VAMS][2018-05-03 16:55:50,562] INFO | 重新建立连接!!!!   ip[10.10.10.11] port[8989] | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(168)
[VAMS][2018-05-03 16:55:50,563] INFO | Thread=========》  建立连接失败....... | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(176)
[VAMS][2018-05-03 16:56:00,564] INFO | 重新建立连接!!!!   ip[10.10.10.11] port[8989] | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(168)
[VAMS][2018-05-03 16:56:00,565] INFO | Thread=========》  建立连接失败....... | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(176)
[VAMS][2018-05-03 16:56:10,566] INFO | 重新建立连接!!!!   ip[10.10.10.11] port[8989] | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(168)
[VAMS][2018-05-03 16:56:10,567] INFO | Thread=========》  建立连接失败....... | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(176)
[VAMS][2018-05-03 16:56:20,567] INFO | 重新建立连接!!!!   ip[10.10.10.11] port[8989] | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(168)
[VAMS][2018-05-03 16:56:20,568] INFO | Thread=========》  建立连接失败....... | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(176)
[VAMS][2018-05-03 16:56:30,569] INFO | 重新建立连接!!!!   ip[10.10.10.11] port[8989] | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(168)
[VAMS][2018-05-03 16:56:30,570] INFO | Thread=========》  建立连接失败....... | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(176)
[VAMS][2018-05-03 16:56:40,570] INFO | 重新建立连接!!!!   ip[10.10.10.11] port[8989] | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(168)
[VAMS][2018-05-03 16:56:40,571] INFO | Thread=========》  建立连接失败....... | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(176)
[VAMS][2018-05-03 16:57:04,485] INFO | Thread=========》 322 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(131)
[VAMS][2018-05-03 16:57:06,538] INFO | tempb:286{"Request":"Islogin","Root":"{\"User_ID\":1,\"User_Name\":null,\"CUser_HuaName\":null,\"CUser_PWD\":null,\"Token\":null,\"LoginType\":0,\"StrErr\":\"29ac2566e3078e87e3097d3822e50d7\"}","Parameter":null,"Token":"72e17646fe04406db6c3ba50ef47eb75","Querycount":0,"Number":null,"Type":null}�27token|201805031657043209368 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(151)
[VAMS][2018-05-03 16:57:06,554] INFO | Thread=========》 《================开始解码================》 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(196)
[VAMS][2018-05-03 16:57:06,564] INFO | command 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(199)
[VAMS][2018-05-03 16:57:06,572] INFO | Thread=========》   command [1] str_length[3] lenlen[286] | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(205)
[VAMS][2018-05-03 16:57:06,586] INFO | tempb1:{"Request":"Islogin","Root":{"User_ID":1,"User_Name":null,"CUser_HuaName":null,"CUser_PWD":null,"Token":null,"LoginType":0,"StrErr":"29ac2566e3078e87e3097d3822e50d7"},"Parameter":null,"Token":"72e17646fe04406db6c3ba50ef47eb75","Querycount":0,"Number":null,"Type":null} | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(238)
[VAMS][2018-05-03 16:57:06,701] INFO | json Request[Islogin]  Root[com.huir.entity.User@1c2ad567]  Parameter[null]  Token[72e17646fe04406db6c3ba50ef47eb75]  Querycount[0]  Number[null]  Typenull] | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(241)
[VAMS][2018-05-03 16:57:06,703] INFO | Thread=========》   mgs {"Request":"Islogin","Root":"{"User_ID":1,"User_Name":null,"CUser_HuaName":null,"CUser_PWD":null,"Token":null,"LoginType":0,"StrErr":"29ac2566e3078e87e3097d3822e50d7"}","Parameter":null,"Token":"72e17646fe04406db6c3ba50ef47eb75","Querycount":0,"Number":null,"Type":null} | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(242)
[VAMS][2018-05-03 16:57:07,706] INFO | Thread=========》 粘包了...实际读到的数据就只有[291] 读到的字节数组长度为 [322] | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(247)
[VAMS][2018-05-03 16:57:08,716] INFO | tempb:�27token|201805031657043209368 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(151)
[VAMS][2018-05-03 16:57:08,726] INFO | Thread=========》 《================开始解码================》 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(196)
[VAMS][2018-05-03 16:57:09,734] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(131)
[VAMS][2018-05-03 16:57:55,286] INFO | Thread=========》 322 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(131)
[VAMS][2018-05-03 16:57:57,295] INFO | tempb:286{"Request":"Islogin","Root":"{\"User_ID\":1,\"User_Name\":null,\"CUser_HuaName\":null,\"CUser_PWD\":null,\"Token\":null,\"LoginType\":0,\"StrErr\":\"29ac2566e3078e87e3097d3822e50d7\"}","Parameter":null,"Token":"5b1d0081abe64efc8d5392501e2e20ac","Querycount":0,"Number":null,"Type":null}�27token|201805031657551308538 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(151)
[VAMS][2018-05-03 16:57:57,296] INFO | Thread=========》 《================开始解码================》 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(197)
[VAMS][2018-05-03 16:57:57,297] INFO | command 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(200)
[VAMS][2018-05-03 16:57:57,298] INFO | Thread=========》   command [1] str_length[3] lenlen[286] | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(206)
[VAMS][2018-05-03 16:57:57,300] INFO | tempb1:{"Request":"Islogin","Root":{"User_ID":1,"User_Name":null,"CUser_HuaName":null,"CUser_PWD":null,"Token":null,"LoginType":0,"StrErr":"29ac2566e3078e87e3097d3822e50d7"},"Parameter":null,"Token":"5b1d0081abe64efc8d5392501e2e20ac","Querycount":0,"Number":null,"Type":null} | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(239)
[VAMS][2018-05-03 16:57:57,382] INFO | json Request[Islogin]  Root[com.huir.entity.User@372f3eda]  Parameter[null]  Token[5b1d0081abe64efc8d5392501e2e20ac]  Querycount[0]  Number[null]  Typenull] | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(242)
[VAMS][2018-05-03 16:57:57,382] INFO | Thread=========》   mgs {"Request":"Islogin","Root":"{"User_ID":1,"User_Name":null,"CUser_HuaName":null,"CUser_PWD":null,"Token":null,"LoginType":0,"StrErr":"29ac2566e3078e87e3097d3822e50d7"}","Parameter":null,"Token":"5b1d0081abe64efc8d5392501e2e20ac","Querycount":0,"Number":null,"Type":null} | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(243)
[VAMS][2018-05-03 16:57:58,382] INFO | Thread=========》 粘包了...实际读到的数据就只有[291] 读到的字节数组长度为 [322] | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(248)
[VAMS][2018-05-03 16:57:59,383] INFO | tempb:�27token|201805031657551308538 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(151)
[VAMS][2018-05-03 16:57:59,384] INFO | Thread=========》 《================开始解码================》 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(197)
